,product_name,price
18697,urban originals custom vegan leather wristlet clutch,78.0
18698,"shinola 'the canfield chrono' leather strap watch, 38mm",850.0
18699,"braun 'slim line' mesh strap watch, 32mm",265.0
18700,"fossil neely mesh strap watch, 34mm",145.0
18701,ellie vail kassidy celestial shield pendant necklace,75.0
18702,john hardy classic chain gemstone drop earrings,7.0
18703,"timex® milano oval bracelet watch, 24mm",119.0
18704,"versus by versace logo combo watch, 34mm",310.0
18705,"versace mount pleasant leather strap watch, 34mm",220.0
18706,brides & hairpins chrysa set of 2 hair pins,105.0
18707,brides & hairpins marianna comb,95.0
18708,freida rothman eternity hinge bangle,295.0
18709,rad + refined crystal lens square sunglasses,64.0
18710,alexis bittar essentials lucite® station necklace,295.0
18711,"misfit path bracelet strap hybrid smartwatch, 36mm",169.99
18712,"olivia burton velvet strap watch, 34mm",110.0
18713,"coach varick multifunction leather strap watch, 40mm",195.0
18714,"coach varick multifunction leather strap watch, 40mm",195.0
18715,"olivia burton glasshouse leather strap watch, 38mm",140.0
18716,"coach chrystie leather strap watch, 32mm",225.0
18717,jennifer zeuner dian drop earrings,264.0
18718,jennifer zeuner bilbao linear earrings,286.0
18719,"coach chrystie leather strap watch, 32mm",250.0
18720,"coach chrystie leather strap watch, 32mm",250.0
18721,"gomelsky the lois diamond alligator strap watch, 36mm",2000.0
18722,"shinola the muldowney rectangular leather strap watch, 24mm x 32mm",650.0
18723,bracha venice half hoop earrings,42.0
18724,anzie aztec north star micro starburst necklace,275.0
18725,anzie boheme pavé clover silverite bead bracelet,475.0
18726,anzie dew drop semiprecious stone earrings,375.0
18727,dana rebecca designs bezel diamond linear drop earrings,605.0
18728,panacea crystal & stone drop earrings,45.0
18729,"nixon the kensington leather strap watch, 37mm",125.0
18730,marida structure mother of pearl y necklace,76.0
18731,marida eternity bracelet,60.0
18732,gemelli constellation frontal hoop earrings,75.0
18733,gemelli mia beaded frontal hoop earrings,75.0
18734,gemelli veronica y-necklace,90.0
18735,gemelli betty bib necklace,95.0
18736,nina mini cubic zirconia fringe earrings,65.0
18737,nina bow & imitation pearl drop earrings,45.0
18738,"gomelsky the lois alligator strap watch, 36mm",850.0
18739,"gomelsky the lois alligator strap watch, 36mm",850.0
18740,"salvatore ferragamo diamond leather strap watch, 34mm",1395.0
18741,congés 'i'm here for hope & wisdom' small malachite third eye necklace,1700.0
18742,congés rebirth & abundance emerald stud earrings,1210.0
18743,congés bring serenity smoky quartz stud earrings,1210.0
18744,congés protection & transformation scarab coin pendant necklace,2.0
18745,congés old school blue sapphire scarab ring,1070.0
18746,congés protection black tourmaline barrel pendant necklace,850.0
18747,congés 'i shield from what i shouldn't have to see' small black tourmaline third eye necklace,1700.0
18748,congés consistent & loyal garnet barrel pendant necklace,850.0
18749,congés success & comfort citrine barrel pendant necklace,850.0
18750,"nixon the arrow leather strap watch, 38mm",150.0
18751,"nixon the arrow leather strap watch, 38mm",150.0
18752,ippolita cherish bond 18k gold pendant necklace,1495.0
18753,ippolita set of 2 mini cherish 18k gold rings,495.0
18754,adore interlocking ring long station necklace,129.0
18755,"versace medusa stud icon leather strap watch, 28mm",1295.0
18756,l. erickson imitation pearl hoop earrings,48.0
18757,"tissot bella ora round watch & leather strap set, 38mm",315.0
18758,"tissot flamingo bracelet watch, 26mm",415.0
18759,wander by virginia wolf bliss dual wrap/scarf,68.0
18760,wander by virginia wolf boho dual wrap/scarf,68.0
18761,wander by virginia wolf shine dual wrap/scarf,68.0
18762,sterling forever 3-pack the mirage stud earrings,90.0
18763,sterling forever circle frontal hoop earrings,72.0
18764,sterling forever geo dax charm choker,96.0
18765,sterling forever love knot collar necklace,62.0
18766,sterling forever geometric ear jackets,58.0
18767,sterling forever double v torque necklace,68.0
18768,polaroid 52mm polarized mirrored round sunglasses,60.0
18769,polaroid 55mm polarized square sunglasses,65.0
18770,polaroid 52mm polarized round sunglasses,60.0
18771,helen kaminski small petani woven raffia basket,380.0
18772,helen kaminski large woven raffia market basket,275.0
18773,helen kaminski medium woven raffia tote,450.0
18774,"breda baer rectangular leather strap watch, 26mm",90.0
18775,anzie cleo geometric shaped y-necklace,495.0
18776,anzie cleo semiprecious stone linear earrings,295.0
18777,anzie boheme bead bracelet,260.0
18778,"tissot le locle automatic lady leather strap watch, 25mm",595.0
18779,"tissot ballade powermatic 80 cosc bracelet watch, 39mm",925.0
18780,"tissot ballade powermatic 80 cosc bracelet watch, 39mm",995.0
18781,"tissot pr 100 sport chic bracelet watch, 36mm",450.0
18782,"tissot bella ora round watch & leather strap set, 38mm",275.0
18783,"tissot tradition 5.5 lady round bracelet watch, 25mm",425.0
18784,"tissot tradition 5.5 lady round bracelet watch, 25mm",325.0
18785,"skagen signatur connected t-bar leather strap hybrid smart watch, 36mm",175.0
18786,"calvin klein party bangle watch, 28mm",289.0
18787,"calvin klein party bangle watch, 28mm",299.0
18788,"calvin klein achieve rebel leather band watch, 29mm",189.0
18789,freida rothman radiance drop earrings,195.0
18790,kismet by milka mini quill stud earring,125.0
18791,kismet by milka diamond palm leaf pendant necklace,360.0
18792,kismet by milka struck star tusk diamond earring,465.0
18793,kismet by milka four square diamond hoop earring,580.0
18794,kismet by milka four-diamond chain drop single earring,640.0
18795,kismet by milka double diamond solitaire chain earring,360.0
18796,zhuu alexa drop earrings,46.0
18797,zhuu glisten earrings,54.0
18798,zhuu blossum drop earrings,44.0
18799,"calvin klein cheers swarovski bracelet watch, 32mm",309.0
18800,sorrelli oval & round station collar necklace,225.0
18801,sorrelli metal & crystal drop earrings,75.0
18802,sorrelli adorned multi cut crystal necklace,175.0
18803,sorrelli mixed media small hoop earrings,50.0
18804,sorrelli dianella crystal drop earrings,60.0
18805,sorrelli shielded crystal stud earrings,70.0
18806,sorrelli fringe benefits long strand necklace,150.0
18807,sorrelli round halo crystal bracelet,190.0
18808,sorrelli metal & crystal line bracelet,100.0
18809,astley clarke smoky quartz wishbone biography bracelet,195.0
18810,"calvin klein cheers bracelet watch, 32mm",269.0
18811,freida rothman industrial finish drop earrings,175.0
18812,freida rothman industrial finish pavé hoop earrings,225.0
18813,freida rothman industrial finish three point bracelet,450.0
18814,freida rothman industrial finish four point hoop earrings,195.0
18815,"olivia burton marble floral leather strap watch, 38mm",125.0
18816,"olivia burton mesh strap watch, 34mm",240.0
18817,"olivia burton case cuff leather strap watch, 30mm",180.0
18818,"olivia burton celestial bee leather strap watch, 34mm",225.0
18819,ben-amun stone drop earrings,130.0
18820,ben-amun three-link drop earrings,195.0
18821,ben-amun multicolor stone tassel long pendant necklace,345.0
18822,ben-amun stone stud clip earrings,155.0
18823,ben-amun multicolor stone long teardrop pendant necklace,345.0
18824,ben-amun deco crystal snake & imitation pearl drop earrings,345.0
18825,ben-amun deco crystal & imitation pearl drop earrings,180.0
18826,ben-amun multicolor crystal long drop clip earrings,395.0
18827,"coach park bracelet watch, 26mm",295.0
18828,sole society ladder pendant y-necklace,48.0
18829,roberto cavalli by franck muller avvolgere diamond snake wrap watch,900.0
18830,lamini tribeca alpaca headband,88.0
18831,cam sacral chakra pendant necklace,110.0
18832,"raymond weil tango diamond bracelet watch, 30mm",1095.0
18833,"skagen karolina mesh strap watch, 38mm",135.0
18834,adore crystal pointed heart necklace,49.0
18835,adore curved crystal bar necklace,59.0
18836,adore pavé crystal oval necklace,64.0
18837,adore organic crystal circle bracelet,49.0
18838,adore curved crystal bar bracelet,54.0
18839,roberto cavalli by franck muller pizzo bracelet watch,800.0
18840,smith lowdown slim 2 53mm chromapop™ polarized square sunglasses,99.0
18841,smith double down 58mm chromapop™ polarized navigator sunglasses,199.0
18842,ellie vail daya round link necklace,55.0
18843,"furla elisir mesh strap watch, 29mm x 35mm",208.0
18844,"furla club bracelet watch, 34mm",318.0
18845,"furla elisir leather strap watch, 29mm x 35mm",208.0
18846,"furla club leather strap watch, 26mm",248.0
18847,lafonn simulated diamond bezel drop earrings,195.0
18848,lafonn inside out simulated diamond hoop earrings,235.0
18849,"furla linda leather strap watch, 24mm",168.0
18850,"furla piper leather dial leather strap watch, 34mm",168.0
18851,"calvin klein party dial bracelet watch, 28mm",289.0
18852,"calvin klein classic leather strap watch, 38mm",179.0
18853,ippolita rock candy 18k gold small drop earrings,1095.0
18854,ippolita rock candy 18k gold large drop earrings,1495.0
18855,ippolita rock candy 18k gold triple stone earrings,1795.0
18856,"versace buffle bay leather strap watch, 36mm",220.0
18857,"versus by versace logo bracelet watch, 34mm",270.0
18858,"versus by versace logo bracelet watch, 34mm",270.0
18859,"versus by versace logo bracelet watch, 34mm",270.0
18860,"versace tokai bracelet watch, 39mm",290.0
18861,"versace tokai leather strap watch, 39mm",250.0
18862,eric javits carnaby packable baker boy cap,375.0
18863,michele 18mm ostrich leather watch strap,140.0
18864,lafonn simulated diamond solitaire necklace,170.0
18865,lux divine pendant necklace,80.0
18866,"tissot le locle automatic lady diamond dial bracelet watch, 25mm",710.0
18867,"tissot tradition 5.5 round leather strap watch, 39mm",425.0
18868,ippolita lollipop lollitini necklace,2495.0
18869,sethi couture black rhodium diamond stacking ring,1250.0
18870,sethi couture 18k gold & diamond feather earrings,880.0
18871,sethi couture diamond necklace,1870.0
18872,smartwool merino 250 neck gaiter,28.0
18873,"coach delancey leather strap watch, 36mm",295.0
18874,gemelli cubic zirconia y necklace,78.0
18875,gemelli party girl layered cubic zirconia necklace,78.0
18876,john hardy legends naga stud earrings,295.0
18877,"timex® mk1 bracelet watch, 40mm",129.0
18878,timex® mk1 canvas strap watch,109.0
18879,"timex® mk1 leather strap watch, 40mm",109.0
18880,"coach astor bracelet watch, 31mm",295.0
18881,"coach astor bracelet watch, 31mm",295.0
18882,"coach tatum slim bracelet watch, 36mm",275.0
18883,"coach tatum slim bracelet watch, 36mm",275.0
18884,sethi couture fine vine diamond ring,3960.0
18885,sethi couture diamond plume stud earrings,1540.0
18886,sethi couture diamond pendant necklace,1595.0
18887,helen kaminski wool fedora,350.0
18888,"versus by versace logo leather strap watch, 34mm",200.0
18889,"versus by versace logo bracelet watch, 34mm",220.0
18890,"skagen mesh watch strap, 16mm",50.0
18891,"skagen mesh watch strap, 14mm",50.0
18892,konstantino pythia crystal chandelier earrings,1485.0
18893,collections by joya heirloom diamond stud earrings,298.95
18894,collections by joya katherine teardrop diamond earrings,498.95
18895,collections by joya deco diamond stud earrings,69.95
18896,collections by joya deco diamond aurora earrings,149.95
18897,collections by joya paloma ring,128.95
18898,mido baroncelli iii automatic bracelet watch,960.0
18899,"daniel wellington classic roselyn nylon strap watch, 36mm",179.0
18900,"daniel wellington classic nylon strap watch, 40mm",199.0
18901,swarovski crystal drop earrings,79.0
18902,"coach astor bracelet watch, 38mm",295.0
18903,nina pavé crystal fringe drop earrings,35.0
18904,nina cubic zirconia drop earrings,80.0
18905,"raymond weil maestro moon phase automatic mesh strap watch, 40mm",1495.0
18906,polaroid 52mm polarized sunglasses,60.0
18907,lana jewelry reckless diamond pendant necklace,840.0
18908,ten79la hamsa drop earrings,68.0
18909,"timex fairfield leather strap watch, 37mm",99.0
18910,lana jewelry petite blake multistrand drop necklace,945.0
18911,mido baroncelli iii automatic bracelet watch,960.0
18912,jules smith lola hoop earrings,45.0
18913,roberto cavalli by franck muller pizzo bracelet watch,800.0
18914,roberto cavalli by franck muller serpente leather strap watch,700.0
18915,roberto cavalli by franck muller costellato strap watch,700.0
18916,roberto cavalli by franck muller avvolgere diamond snake wrap watch,1100.0
18917,roberto cavalli by franck muller serpente bracelet watch,1000.0
18918,casetify pink peonies saffiano faux leather apple watch strap,52.0
18919,nina crystal drop earrings,75.0
18920,nina deco linear drop earrings,95.0
18921,fairchild baldwin oval bella beaded collar necklace,425.0
18922,fairchild baldwin phoebe beaded collar necklace,395.0
18923,fairchild baldwin amelia beaded collar necklace,395.0
18924,john hardy classic droplet diamond pavé y-necklace,2000.0
18925,john hardy bamboo diamond pavé pendant necklace,2300.0
18926,john hardy modern chain gold stud earrings,750.0
18927,john hardy dot moon diamond pavé pendant necklace,2300.0
18928,john hardy dot moon diamond pavé bracelet,2950.0
18929,john hardy classic chain diamond pavé stud earrings,1600.0
18930,john hardy classic chain 18k pendant necklace,2150.0
18931,mad jewels lorena cross pendant necklace,45.0
18932,mad jewels nella imitation pearl drop earrings,45.0
18933,lana jewelry hollow ball small hoop earrings,995.0
18934,fossil 16mm leather watch strap,35.0
18935,nakamol design fringe chain necklace,58.0
18936,nakamol design stone & crystal lariat necklace,58.0
18937,nakamol design portia y-necklace,59.0
18938,nakamol design stick triangle drop earrings,40.0
18939,nakamol design jet stone pendant necklace,48.0
18940,nakamol design oval stone station necklace,58.0
18941,nakamol design martina collar necklace,69.0
18942,nakamol design statement hoop earrings,43.0
18943,nakamol design oval stone leather cuff bracelet,58.0
18944,nakamol design rose quartz pendant necklace,45.0
18945,nakamol design hannah labradorite y-necklace,45.0
18946,nakamol design octagon crystal & bead pendant necklace,45.0
18947,nakamol design stone & chain pendant necklace,55.0
